date,hostname,CPU_1,CPU_2,P1_DIMM_1-4,P1_DIMM_5-8,P2_DIMM_1-4,P2_DIMM_5-8,Sys_Exhaust_1,Sys_Exhaust_2,P/S_1_Inlet,P/S_2_Inlet,P/S_1_Exhaust,P/S_2_Exhaust,PS_1_Output,PS_2_Output,CPU_Utilization
1630126026.131155,xlr178node115,40.000,40.000,17.000,18.000,15.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630126086.1115518,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126146.1774602,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630126206.0656216,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,7.000,41.000,40.000,585.000,555.000,252.000
1630126266.592483,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630126325.5641856,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126385.3639545,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126445.2357795,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,585.000,560.000,252.000
1630126505.311025,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630126566.0925112,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,595.000,565.000,252.000
1630126625.3981724,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,585.000,560.000,252.000
1630126685.344657,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126745.4538581,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126805.7408001,xlr178node115,40.000,40.000,17.000,18.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126865.562532,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126925.8542027,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630126986.079082,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630127045.8332448,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630127105.6954482,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630127165.6074343,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630127225.6249728,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127285.4076598,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127345.2862935,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127406.1956425,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127465.9490283,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127525.8609245,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630127585.9008982,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630127645.9160662,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630127705.3997667,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127766.3619962,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127825.3267252,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127886.1974456,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630127945.9986153,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128005.9062774,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630128065.595782,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128125.6294005,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128185.5319,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128245.5050912,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128305.9583552,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128365.970477,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,555.000,252.000
1630128425.8632202,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630128485.820964,xlr178node115,40.000,40.000,17.000,18.000,15.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,595.000,560.000,252.000
1630128545.6543136,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630128605.4978113,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128665.6310716,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128725.4515061,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128785.2241528,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128845.4904213,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,555.000,530.000,252.000
1630128905.3725355,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630128965.8302062,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,595.000,560.000,252.000
1630129025.8338404,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630129085.9151993,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630129146.2814164,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129206.0547416,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,595.000,560.000,252.000
1630129266.1215553,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129326.1594849,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129386.055717,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129445.6494534,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129506.6149352,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630129565.390074,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630129625.4857154,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129685.4956114,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129745.79117,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129806.0091233,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129865.8704715,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129926.0985458,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630129986.2061014,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,555.000,252.000
1630130046.5983083,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630130105.7112744,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630130165.6306462,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630130225.3995879,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630130285.620977,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630130345.4830787,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,555.000,252.000
1630130405.367609,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630130466.2913864,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630130526.016127,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630130586.1332676,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630130645.825589,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,560.000,530.000,252.000
1630130705.6695347,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630130765.6948912,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630130825.7153976,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630130885.5464797,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630130945.449174,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131005.4498057,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131065.386465,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131125.804072,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630131185.611385,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630131245.7959702,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131305.5969317,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131365.4229748,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630131426.2146206,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131486.0490448,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131545.934709,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131605.749797,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630131666.1455917,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630131725.412697,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131786.2150362,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131846.1538646,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131906.1733763,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630131966.023867,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630132026.2621727,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132086.08649,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,585.000,560.000,252.000
1630132145.962521,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630132205.8908458,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630132265.7458189,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132325.585465,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132385.9965372,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132445.9038405,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630132506.1791022,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132566.0304177,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630132626.1497862,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630132685.3287952,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630132746.1269734,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630132806.1174226,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132866.1342263,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630132925.83695,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630132986.1341581,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,595.000,565.000,252.000
1630133046.390917,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,580.000,550.000,252.000
1630133105.3252456,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630133166.102119,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630133226.0190365,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133285.8461313,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133345.6952293,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133405.528012,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133465.5827086,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,595.000,565.000,252.000
1630133525.417197,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133586.234297,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630133645.8217738,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630133705.9672709,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630133766.1061413,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133825.9543808,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630133885.999887,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630133945.738465,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630134005.5957568,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630134065.5425897,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630134125.7546754,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630134185.723561,xlr178node115,40.000,40.000,17.000,18.000,15.000,15.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630134246.493187,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630134306.252938,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630134365.9948654,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630134426.2123783,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
